all_turns,all_peak_times,angle1,angle2,turn_lengths,all_temp_diffs,all_curve,all_casts,all_fnames
1.0839472651789073,0.6666666666666666,-2.2209002057221556,-1.1369529405432486,0.5333333333333333,-0.067148510490604,1.0848270931282564,0,shallow_03-22-2024_11-17.mp4
-1.184919132276021,92.8,2.244540908611304,1.059621776335284,0.5333333333333333,-0.11171629929204485,1.1298430369425123,0,shallow_03-22-2024_11-17.mp4
1.3692748413212632,95.0,1.4169978498419553,2.7862726911632194,0.8,0.17934954439972373,1.1040077067435032,0,shallow_03-22-2024_11-17.mp4
-1.964348198250904,95.73333333333333,2.7576477583562156,0.7932995601053108,0.6,-0.10677983522098344,1.4678215610935437,0,shallow_03-22-2024_11-17.mp4
3.1631719086193932,117.53333333333333,-1.648094671854416,1.5150772367649772,3.6666666666666665,-0.9700664790330151,1.8168412752561247,0,shallow_03-22-2024_11-17.mp4
1.604500225688403,9.4,-2.7979938883557542,-1.1934936626673505,0.6666666666666666,-0.04776828409103828,1.0977905724241375,0,shallow_03-25-2024_13-45.mp4
-1.6884329051978173,36.8,-1.6054638862363628,2.9892885157454057,1.0666666666666667,0.12469817676178963,1.1405208683654888,0,shallow_03-25-2024_13-45.mp4
2.0467740984958707,40.86666666666667,2.4238059657940685,-1.8126052428896475,0.7333333333333333,0.02682179237189075,1.0222654564336884,0,shallow_03-25-2024_13-45.mp4
-2.4113984544872036,42.0,-1.771068713713893,2.1007181389784897,1.3333333333333333,0.2106241838423344,1.5385313463015344,0,shallow_03-25-2024_13-45.mp4
1.7302643768367392,43.06666666666667,2.0664875454172105,-2.486433384925637,0.6666666666666666,0.09787001445442556,1.0043811080444474,0,shallow_03-25-2024_13-45.mp4
-2.110700915902024,43.8,-2.518180742275695,1.654303649001867,0.7333333333333333,0.1005125341970654,1.2774847158279787,0,shallow_03-25-2024_13-45.mp4
1.4963774344465373,46.8,1.6776095590117848,-3.109198313721264,0.6666666666666666,0.11096159426809393,1.0260108135544765,0,shallow_03-25-2024_13-45.mp4
-1.8417669791611258,47.46666666666667,3.141051573045627,1.2992845938845008,0.5333333333333333,0.02795243551913984,1.3152528640732146,0,shallow_03-25-2024_13-45.mp4
1.0999874366013203,48.06666666666667,1.328802576258905,2.428790012860225,0.5333333333333333,0.1273023616909441,1.0077499532735759,0,shallow_03-25-2024_13-45.mp4
-4.017036577642239,49.46666666666667,2.301045673174678,-1.715990904467561,0.6666666666666666,-0.012362103065953534,1.4370154357320364,0,shallow_03-25-2024_13-45.mp4
1.4602219621964267,51.266666666666666,-0.8080302630152709,0.6521916991811558,0.5333333333333333,-0.15288193687207396,1.3398417195913745,0,shallow_03-25-2024_13-45.mp4
-1.1588156908403255,52.53333333333333,0.21382918676040408,-0.9449865040799215,0.5333333333333333,-0.08026305479863183,1.2159321156058551,0,shallow_03-25-2024_13-45.mp4
1.014791643615026,61.2,-0.32858292736288774,0.6862087162521382,0.6666666666666666,-0.08687412752660251,1.016169723296234,0,shallow_03-25-2024_13-45.mp4
-1.080155255752055,86.4,0.357226409850945,-0.7229288459011101,1.2666666666666666,-0.3731634472916845,1.0051685171136095,0,shallow_03-25-2024_13-45.mp4
-2.309089351835099,10.533333333333333,0.6686661551553552,-1.6404231966797438,0.6,-0.004022946511337722,1.0704532726277387,0,shallow_03-22-2024_10-56.mp4
-1.3553788648762763,51.53333333333333,2.2635353077098728,0.9081564428335964,0.8,-0.07348882182826344,1.0095826095217353,0,shallow_03-22-2024_10-56.mp4
-2.822409651382636,55.266666666666666,2.2855430953177223,-0.536866556064914,0.6666666666666666,-0.1153859370182353,1.7918973830221794,0,shallow_03-22-2024_10-56.mp4
1.8277733666290334,184.33333333333334,-0.04191450553066467,1.7858588610983688,1.2666666666666666,0.031307758469129254,1.3198466600774903,0,shallow_03-22-2024_13-14.mp4
1.2101614746499472,116.73333333333333,0.12635175027997292,1.33651322492992,0.8,-0.17658262236326294,1.196322622680831,0,shallow_03-25-2024_10-19.mp4
1.6558392015632677,126.53333333333333,-1.4553910628935327,0.200448138669735,1.0,-0.3816528562709074,1.1710955070955948,0,shallow_03-25-2024_10-19.mp4
2.9460579694375397,77.66666666666667,0.3202208109279354,-3.016906526814111,1.6,0.2706357731218958,1.1856584330114988,0,shallow_03-25-2024_13-24.mp4
-1.8109881761354902,87.0,-1.1539728231510615,-2.9649609992865518,1.6,0.4275748018221499,1.0402816197686917,0,shallow_03-25-2024_13-24.mp4
2.137892185961528,89.4,-3.052869786639615,-0.9149776006780872,0.9333333333333333,-0.13677005737847026,1.0166514211272037,0,shallow_03-25-2024_13-24.mp4
3.0723436894334837,2.1333333333333333,3.096098086888361,-0.11474353085774158,2.466666666666667,-0.10337866493879133,1.6641871959815224,0,shallow_03-19-2024_10-55.mp4
1.6927353291530502,5.4,-1.2673975155870032,0.42533781356604683,0.9333333333333333,-0.23025720909022596,1.0481782607355536,0,shallow_03-19-2024_10-55.mp4
-0.908393108541944,6.2,0.4096616982637413,-0.4987314102782028,0.5333333333333333,-0.09409796761671174,1.1817947907309694,0,shallow_03-19-2024_10-55.mp4
-2.444079725856759,8.933333333333334,0.8209883984457904,-1.6230913274109686,1.0666666666666667,-0.11063891723838637,1.222505165560237,0,shallow_03-19-2024_10-55.mp4
1.1895054795207143,9.733333333333333,-1.5899194100368834,-0.40041393051616936,0.4666666666666667,-0.09560285212521435,1.0076694638768777,0,shallow_03-19-2024_10-55.mp4
1.248366759142086,10.533333333333333,-0.6977995255513934,0.5505672335906926,0.4666666666666667,-0.10516532442209581,1.1417179936020145,0,shallow_03-19-2024_10-55.mp4
-1.2434484835100994,19.4,0.3783177812446912,-0.8651307022654073,1.2666666666666666,-0.17938397328259725,1.076746347812164,0,shallow_03-21-2024_12-04.mp4
1.6937258340278758,61.06666666666667,-1.511740072067524,0.18198576196035177,0.9333333333333333,-0.11590766753397119,1.196059798499866,0,shallow_03-21-2024_12-04.mp4
1.868349527433911,64.93333333333334,0.03819087408587052,1.9065404015197807,0.8666666666666667,0.10587810866971026,1.0745052084716922,0,shallow_03-21-2024_12-04.mp4
1.3512078102059917,100.53333333333333,-1.936527753924583,-0.5853199437185914,0.6666666666666666,-0.14853529012190592,1.2238470805245492,0,shallow_03-21-2024_12-04.mp4
-0.8629733946964961,102.06666666666666,-0.8702217136630317,-1.7331951083595278,0.4666666666666667,-0.038631085358279194,1.0685358606498379,0,shallow_03-21-2024_12-04.mp4
1.2562579213352016,102.66666666666667,-1.7212432218735447,-0.4649853005383431,0.6,-0.17112126697953656,1.1601256205647277,0,shallow_03-21-2024_12-04.mp4
0.9310498633652671,105.53333333333333,-1.334189401893557,-0.4031395385282899,0.5333333333333333,-0.1571632000685348,1.062077378703423,0,shallow_03-21-2024_12-04.mp4
