fname,effx
shallow_04-01-2024_10-44.output,0.5707346243901265
shallow_04-03-2024_13-10.output,0.5054808643856853
shallow_03-29-2024_12-29.output,0.371405877245024
shallow_04-03-2024_15-10.output,0.5116246926963084
shallow_03-29-2024_10-02.output,0.7709114851266108
shallow_03-29-2024_12-52.output,0.4971037522248758
shallow_04-04-2024_13-38.output,0.26929249259071925
shallow_04-04-2024_10-21.output,0.5684245595507311
shallow_04-04-2024_10-42.output,0.7249173395585692
shallow_04-03-2024_12-49.output,0.5286992643194723
shallow_04-04-2024_12-43.output,0.3006560226777384
shallow_04-04-2024_12-22.output,0.36385479303256246
shallow_03-29-2024_12-05.output,0.6337630934742542
shallow_03-28-2024_14-50.output,0.34385111051385936
shallow_04-04-2024_14-08.output,0.5554320607498059
shallow_04-04-2024_13-05.output,0.4854157960517031
shallow_04-04-2024_11-08.output,0.5848686000106726
shallow_04-03-2024_11-49.output,0.5144364546441722
shallow_03-28-2024_11-42.output,0.28910912442843867
shallow_04-03-2024_11-28.output,0.312017358825494
shallow_04-01-2024_09-36.output,0.7229318401580538
shallow_03-28-2024_16-40.output,0.5732721035249676
shallow_03-29-2024_13-36.output,0.5799635501587523
shallow_03-29-2024_14-04.output,0.5916807861239678
shallow_03-29-2024_11-44.output,0.8788455781376133
shallow_04-02-2024_10-38.output,0.32427036398649894
