fname,reachOrNot
gradient_11-02-2020_15-17.output,1
gradient_11-02-2020_14-58.output,1
gradient_11-02-2020_17-22.output,1
gradient_11-02-2020_16-59.output,1
gradient_11-02-2020_17-11.output,1
gradient_11-02-2020_17-33.output,1
gradient_11-02-2020_16-03.output,1
gradient_11-02-2020_15-51.output,1
gradient_11-02-2020_16-48.output,1
gradient_11-02-2020_16-25.output,1
